date,cases,new_hosp
28-Jun-2020,1.36044523643131,1.31975034381779
29-Jun-2020,1.30142813550226,1.34450612011049
30-Jun-2020,1.28968793057584,1.33491161820284
01-Jul-2020,1.27739034222838,1.32070558736568
02-Jul-2020,1.2753834691431,1.31106595899673
03-Jul-2020,1.27737123556677,1.29893022063157
04-Jul-2020,1.2282406454922,1.22605349978357
05-Jul-2020,1.22573183113667,1.19674741858494
06-Jul-2020,1.20690689617073,1.1603304296023
07-Jul-2020,1.177774545339,1.19203513178262
08-Jul-2020,1.16883379200799,1.16709776807683
09-Jul-2020,1.11696866366025,1.16141724103765
10-Jul-2020,1.09828382988753,1.1515305324426
11-Jul-2020,1.10884794003064,1.14220523859533
12-Jul-2020,1.09526536972982,1.14224354858693
13-Jul-2020,1.07501397385775,1.09827864873356
14-Jul-2020,1.07624637392893,1.03441939101781
15-Jul-2020,1.03619248476715,1.0131687368168
16-Jul-2020,1.03204323687205,0.970551859697013
17-Jul-2020,1.03717557642192,0.967871026371341
18-Jul-2020,1.0381150198364,0.969963103864917
19-Jul-2020,1.02297735505864,0.961955767835548
20-Jul-2020,1.00188093450545,0.932424925745703
21-Jul-2020,0.964529450349584,0.959288920738488
22-Jul-2020,0.927767939837861,0.986837395021708
23-Jul-2020,0.905954636435681,1.00997579325742
24-Jul-2020,0.907775145707975,0.975884658030447
25-Jul-2020,0.89880235653516,0.963864550988738
26-Jul-2020,0.90190391214829,0.991682418460205
27-Jul-2020,0.917465331323465,1.01392395422035
28-Jul-2020,0.971534291693767,1.01540616877223
29-Jul-2020,0.988663336969055,1.00408763765452
30-Jul-2020,1.013205937495,1.00977933747174
31-Jul-2020,1.00551174491453,1.00127595461666
01-Aug-2020,1.01630621854688,0.992545875279752
02-Aug-2020,1.00866528645437,0.957211400666671
03-Aug-2020,1.00499902578458,1.00288592828265
04-Aug-2020,0.971558107926177,1.00087446128564
05-Aug-2020,0.974058316748227,1.02464534242473
06-Aug-2020,0.992855713563452,1.00933111601821
07-Aug-2020,0.992531028030902,1.00982263054596
08-Aug-2020,0.979149760817464,1.05151829231021
09-Aug-2020,0.986839613940083,1.04624437326791
10-Aug-2020,0.976698655640525,1.00300475399092
11-Aug-2020,0.991489657496748,1.01372132648297
12-Aug-2020,0.989160305402568,0.986712469072217
13-Aug-2020,0.981180405354402,0.983272007647028
14-Aug-2020,1.01345443388277,1.01212458504059
15-Aug-2020,1.04472660247746,0.982647189354285
16-Aug-2020,1.07088611877252,1.04455320759176
17-Aug-2020,1.11483712612185,1.06290171773015
18-Aug-2020,1.12561675668274,1.0276684646646
19-Aug-2020,1.13197041265524,1.02337815993328
20-Aug-2020,1.12776506769487,1.05935670972028
21-Aug-2020,1.11918086854971,1.07742659998717
22-Aug-2020,1.11376726389973,1.07383887947304
23-Aug-2020,1.18016840019059,1.01576803573233
24-Aug-2020,1.18138685543684,1.01533387182873
25-Aug-2020,1.19954851286442,1.0366251047391
26-Aug-2020,1.21940714510256,1.05537887327475
27-Aug-2020,1.26368912748599,1.05054266021779
28-Aug-2020,1.28152220687047,1.04960106171703
29-Aug-2020,1.29061522082167,1.08027199990395
30-Aug-2020,1.24915681157806,1.11486111158201
31-Aug-2020,1.26293151146014,1.12410234458013
01-Sep-2020,1.26889185220899,1.12174921753286
02-Sep-2020,1.29011623035,1.12354319716774
03-Sep-2020,1.28549693308034,1.11860314632699
04-Sep-2020,1.2728127336815,1.13007673374891
05-Sep-2020,1.28487613018542,1.12585984235716
06-Sep-2020,1.23450104092172,1.12197997916262
07-Sep-2020,1.21512379418357,1.12774930035257
08-Sep-2020,1.20909479243125,1.13845491058502
09-Sep-2020,1.2115556474395,1.12267715625554
10-Sep-2020,1.15683620004672,1.10057107042221
11-Sep-2020,1.08246161609926,1.08125680532613
12-Sep-2020,1.10011830916458,1.09359539891366
13-Sep-2020,1.15468111692979,1.0949674940874
14-Sep-2020,1.1994222813062,1.09809568984185
15-Sep-2020,1.23496745558673,1.10148155484194
16-Sep-2020,1.25064770372091,1.12029964821449
17-Sep-2020,1.24674689062936,1.13128074541431
18-Sep-2020,1.14421301305395,1.07873719422773
19-Sep-2020,1.04425060010761,1.07902739947273
20-Sep-2020,1.07675349250172,1.07381394224603
21-Sep-2020,1.04499340498163,1.05788976321879
22-Sep-2020,1.00456238193223,1.0377803919698
23-Sep-2020,0.9298901882996,1.01300460421223
24-Sep-2020,0.925122783648263,0.996839894929398
25-Sep-2020,1.0515694772362,1.01874676917305
26-Sep-2020,1.04420791576239,0.977698579033911
27-Sep-2020,0.907493560043212,0.951005708659043
28-Sep-2020,0.818542747516956,0.912279518167123
29-Sep-2020,0.740581102259301,0.902558428612104
30-Sep-2020,0.710501559580419,0.893481723446202
01-Oct-2020,0.700146333484984,0.909696743725721
02-Oct-2020,0.683304015995695,0.909058054314767
03-Oct-2020,0.661115191118525,0.871735504560961
04-Oct-2020,0.647797206961106,0.850927382086198
05-Oct-2020,0.622443284890891,0.849174230787487
06-Oct-2020,0.617049811237851,0.816029937654323
07-Oct-2020,0.612364672230896,0.779529175260253
08-Oct-2020,0.617551161665865,0.738120448490029
09-Oct-2020,0.607493853479269,0.737874422788335
10-Oct-2020,0.606974058939749,0.758354482883394
11-Oct-2020,0.615338304287217,0.751114276661825
12-Oct-2020,0.635796943262034,0.729180966592113
13-Oct-2020,0.642179246758736,0.746573073369756
14-Oct-2020,0.645475430258834,0.798216404174522
15-Oct-2020,0.659730125703046,0.782692839890065
16-Oct-2020,0.666726803791726,0.764683306242719
17-Oct-2020,0.700509190089614,0.767767439835119
18-Oct-2020,0.706752917377682,0.769321530252535
19-Oct-2020,0.711784711803781,0.771954348156655
20-Oct-2020,0.740971001416297,0.765909224215003
21-Oct-2020,0.754612938325561,0.756749748773179
22-Oct-2020,0.809056601579367,0.774325481461039
23-Oct-2020,0.845709816188666,0.784569646462638
24-Oct-2020,0.883609691884375,0.804174839052933
25-Oct-2020,0.922805256900427,0.832414630474947
26-Oct-2020,0.927477634174522,0.877439379694092
27-Oct-2020,0.947770804684336,0.911498180914606
28-Oct-2020,0.949635887611064,0.883100963331526
29-Oct-2020,0.936478041042465,0.900246959980168
30-Oct-2020,0.939572357162888,0.919949170684864
31-Oct-2020,0.920669675562544,0.903219781043932
01-Nov-2020,0.940916696140525,0.912279762058104
02-Nov-2020,1.01176779871137,0.920593166605547
03-Nov-2020,1.03074143777058,0.905552298334381
04-Nov-2020,1.04691216784421,0.978657370019116
05-Nov-2020,1.06178793077162,1.01482271627597
06-Nov-2020,1.082814606089,1.03855592142979
07-Nov-2020,1.09999207525743,1.05418783828043
08-Nov-2020,1.0848619158867,1.05758944242333
09-Nov-2020,1.05187858395909,1.10084871738931
10-Nov-2020,1.04111734929851,1.11218386753856
11-Nov-2020,1.06240942715434,1.07078212454279
12-Nov-2020,1.07831878628708,1.01142979884127
13-Nov-2020,1.07640346368477,0.99943454193051
14-Nov-2020,1.06415896513196,0.978384550893952
15-Nov-2020,1.10004873360058,1.0265250079525
16-Nov-2020,1.13408264221602,0.997428664280159
17-Nov-2020,1.15156522528005,0.956283759759264
18-Nov-2020,1.16134460388084,0.964070040814974
19-Nov-2020,1.1720477922682,1.04581039580614
20-Nov-2020,1.17640113772415,1.11801757707618
21-Nov-2020,1.1894129975637,1.20025508651479
22-Nov-2020,1.21188548621226,1.16795177243701
23-Nov-2020,1.21002615623143,1.17714475126687
24-Nov-2020,1.22310891334185,1.27318646432943
25-Nov-2020,1.2451212360814,1.28590685281542
26-Nov-2020,1.23478875895766,1.21805768741622
27-Nov-2020,1.24422524038251,1.14242498325484
28-Nov-2020,1.25014651928329,1.10531668287059
29-Nov-2020,1.21134661464059,1.11132865507864
30-Nov-2020,1.21134455272274,1.11335943909303
01-Dec-2020,1.19075505240998,1.0909999881946
02-Dec-2020,1.18705785060339,1.08920660301493
03-Dec-2020,1.18066311479811,1.13651258184174
04-Dec-2020,1.17044356269403,1.18678998423698
05-Dec-2020,1.21582865957717,1.19739649536412
06-Dec-2020,1.23868313670609,1.17649167697636
07-Dec-2020,1.24116936959038,1.17698523201738
08-Dec-2020,1.25305772525784,1.16557629597464
09-Dec-2020,1.25464215212901,1.18662069328436
10-Dec-2020,1.28893234265523,1.16699094191612
11-Dec-2020,1.30894290364411,1.12009999888908
12-Dec-2020,1.30411902265798,1.13246981313758
13-Dec-2020,1.28652747260398,1.1449986793194
14-Dec-2020,1.27419098902653,1.12189018294753
15-Dec-2020,1.26661362819186,1.15737891469946
16-Dec-2020,1.26094392465177,1.14839055431084
17-Dec-2020,1.22134943977513,1.15452945822053
18-Dec-2020,1.22501646661906,1.15721647756479
19-Dec-2020,1.20826525475619,1.14111053316873
20-Dec-2020,1.21932111051857,1.12997595433666
21-Dec-2020,1.22811888133432,1.1583357284075
22-Dec-2020,1.24062936149209,1.14008646686218
23-Dec-2020,1.25315820502482,1.12349650200014
24-Dec-2020,1.25731475923428,1.15188712550947
25-Dec-2020,1.26785568726758,1.1758134860652
26-Dec-2020,1.26653955189195,1.19204664497237
27-Dec-2020,1.24956761037497,1.21064191020584
28-Dec-2020,1.23198992924691,1.18944847837218
29-Dec-2020,1.22459408505533,1.17365030045425
30-Dec-2020,1.21016500158839,1.1772086312753
31-Dec-2020,1.20559933634942,1.15519971121541
01-Jan-2021,1.17260616600112,1.13174346963437
02-Jan-2021,1.14552281148321,1.09481902355651
03-Jan-2021,1.13726034448317,1.07555345382144
04-Jan-2021,1.13399182971571,1.06015301121083
05-Jan-2021,1.10805815353069,1.05646108290759
06-Jan-2021,1.09033342894119,1.04580495885249
07-Jan-2021,1.04878728696614,1.04369834533687
08-Jan-2021,1.03910813058006,1.02737608748633
09-Jan-2021,1.01642632794413,1.02369788599806
10-Jan-2021,0.991761383585971,1.00412713263769
11-Jan-2021,0.957352993171577,0.997788018296737
12-Jan-2021,0.94608557207256,0.981318971974215
13-Jan-2021,0.90465232327719,0.979866558225891
14-Jan-2021,0.903912251504245,0.955738246753942
15-Jan-2021,0.903822736167806,0.949549079445703
16-Jan-2021,0.912689624267696,0.94816909101392
17-Jan-2021,0.923785081558741,0.945057469675751
18-Jan-2021,0.940731130495271,0.938208384778509
19-Jan-2021,0.944664888297279,0.924083405691443
20-Jan-2021,0.953391872047334,0.905740957876069
21-Jan-2021,0.969509667581515,0.913423764557104
22-Jan-2021,0.987009097547349,0.940719838740009
23-Jan-2021,0.998528563337513,0.948769210649465
24-Jan-2021,0.996482670501438,0.96988644662649
25-Jan-2021,1.00075959758232,0.97367747469049
26-Jan-2021,0.999219579907792,0.981518864007337
27-Jan-2021,1.00063350264906,1.00504480338842
28-Jan-2021,0.988007067439952,0.997494812649052
29-Jan-2021,0.968840270045013,0.983292093613276
30-Jan-2021,0.935886095796637,0.949986606273015
31-Jan-2021,0.910299631050322,0.94678567394018
01-Feb-2021,0.879942641093627,0.939531327291216
02-Feb-2021,0.859290084906429,0.928428651843437
03-Feb-2021,0.852487182233346,0.914983890779312
04-Feb-2021,0.84776608455241,0.907708706503733
05-Feb-2021,0.819898989242624,0.904956017026817
06-Feb-2021,0.817524432195097,0.923505067484955
07-Feb-2021,0.815453874840796,0.906554865195825
08-Feb-2021,0.802819335957574,0.889530142516471
09-Feb-2021,0.815439877412072,0.886069997235262
10-Feb-2021,0.810790177045144,0.884876418595129
11-Feb-2021,0.831925674337723,0.885546400822306
12-Feb-2021,0.867516068626991,0.888904159435988
13-Feb-2021,0.899797807588105,0.91208204184327
14-Feb-2021,0.934703886205111,0.924579843223689
15-Feb-2021,0.968257321732776,0.952001267017037
16-Feb-2021,0.981267616945061,0.972843098140492
17-Feb-2021,0.991096729080826,0.996425700847862
18-Feb-2021,0.993880762074279,0.998677952416625
19-Feb-2021,1.00143650210724,1.00051980571491
20-Feb-2021,1.00201595987555,0.983126648711451
21-Feb-2021,1.01461399909769,0.955901287225767
22-Feb-2021,1.00837691152118,0.970918078528586
23-Feb-2021,1.00428596449756,0.959750207495053
24-Feb-2021,1.02043753707158,0.946063038838443
25-Feb-2021,0.991704991834727,0.947732136437642
26-Feb-2021,0.951104478407453,0.937195602477113
27-Feb-2021,0.910468007245059,0.918464498261577
28-Feb-2021,0.856388915977391,0.928379298354553
01-Mar-2021,0.836589736304574,0.891082118942012
02-Mar-2021,0.813657541970389,0.877023619085951
03-Mar-2021,0.782697906047121,0.885576467386041
04-Mar-2021,0.766613713121605,0.873550209693934
05-Mar-2021,0.736590474657944,0.8517670430964
06-Mar-2021,0.704649703958767,0.835335001954815
07-Mar-2021,0.68788653317518,0.826907021495006
08-Mar-2021,0.666501502788986,0.835496588872382
09-Mar-2021,0.641001107486242,0.825494668821616
10-Mar-2021,0.633038210439036,0.814956838504772
11-Mar-2021,0.624069071788908,0.802627964225679
12-Mar-2021,0.606448050390986,0.783348429967203
13-Mar-2021,0.59183397680691,0.772657887827806
14-Mar-2021,0.551037584896172,0.784210864645487
15-Mar-2021,0.593127813634736,0.79303237779015
16-Mar-2021,0.593346845741751,0.761405861648595
17-Mar-2021,0.604517794203188,0.713118572210562
18-Mar-2021,0.561635164532774,0.681515987127487
19-Mar-2021,0.539021115480159,0.740484472858533
20-Mar-2021,0.573689510716664,0.74993244139122
21-Mar-2021,0.651677240196162,0.711878115408806
22-Mar-2021,0.617127005902109,0.672740751071395
23-Mar-2021,0.662262534861793,0.718242949758345
24-Mar-2021,0.661258105386633,0.728135777956472
25-Mar-2021,0.707923266686729,0.754733655538438
26-Mar-2021,0.774111924019381,0.730479012741633
27-Mar-2021,0.781568390408266,0.751540935853959
28-Mar-2021,0.756826418071989,0.788505090669847
29-Mar-2021,0.752272832503782,0.825090792251471
30-Mar-2021,0.728657709793241,0.826445277465081
31-Mar-2021,0.731892610421516,0.861432070747263
01-Apr-2021,0.740473873096063,0.844256912703368
02-Apr-2021,0.726370869694928,0.881578626664839
03-Apr-2021,0.728183661718315,0.841930390688564
04-Apr-2021,0.741772393254068,0.786793779461958
05-Apr-2021,0.713001715728315,0.764313266697731
06-Apr-2021,0.690112735092046,0.767694081191657
07-Apr-2021,0.71792320196229,0.764127388543696
08-Apr-2021,0.800527261971545,0.818687166058354
09-Apr-2021,0.792816933707046,0.732927688804415
10-Apr-2021,0.825462695387536,0.81809695120519
11-Apr-2021,0.8010452044084,0.823119677718227
12-Apr-2021,0.874561094882715,0.805510969323633
13-Apr-2021,0.898572895451193,0.744472254030375
14-Apr-2021,0.867115381548751,0.71687321620274
15-Apr-2021,0.79496151459427,0.729823601382772
16-Apr-2021,0.785679594838323,0.776632660054975
17-Apr-2021,0.757825266677262,0.707032113801783
18-Apr-2021,0.794131819252006,0.727118084362087
19-Apr-2021,0.787485465130312,0.752556957906296
20-Apr-2021,0.788997688085647,0.767247035130961
21-Apr-2021,0.770560156403224,0.834475666258933
22-Apr-2021,0.768294211571191,0.796410098675794
23-Apr-2021,0.783771878342015,0.817433735783186
24-Apr-2021,0.771655473954649,0.897567932404893
25-Apr-2021,0.772706662086177,0.920360680514877
26-Apr-2021,0.748599209635959,0.851797819641578
27-Apr-2021,0.710014742852932,0.997021688748581
28-Apr-2021,0.725403293371226,0.915013461607406
29-Apr-2021,0.72413661109619,0.899981663691554
30-Apr-2021,0.747461170080976,0.819757286160513
01-May-2021,0.737963065293259,0.794998970023954
02-May-2021,0.680348764157112,0.777637471994104
03-May-2021,0.682027219154855,0.89919983951683
04-May-2021,0.70635724618361,0.791423891873307
05-May-2021,0.746129632975006,0.835789217324874
06-May-2021,0.791500546275107,0.784090652855933
07-May-2021,0.692802923681901,0.812055037027068
08-May-2021,0.689548558180678,0.816099626344503
09-May-2021,0.879027725265463,0.978068454695854
10-May-2021,0.926105039159566,1.00066007047857
11-May-2021,0.926137208093486,1.05080639409351
12-May-2021,0.904084765696295,0.963487322992236
13-May-2021,0.900544641996227,1.0393631083654
14-May-2021,0.990630089763606,1.03899060573156
15-May-2021,0.994988155709403,1.13406181193749
16-May-2021,0.804547666456357,0.991004759151095
17-May-2021,0.733848435156088,0.897528076111537
18-May-2021,0.75076396270608,0.818555632938296
19-May-2021,0.783141265677262,0.824488670818969
20-May-2021,0.674352351733098,0.837978291669979
21-May-2021,0.637472442834499,0.869104921214741
22-May-2021,0.829534546417354,0.843880240360855
23-May-2021,0.846073731239973,0.878977116489458
24-May-2021,0.839352320391323,0.813322151689225
25-May-2021,0.983323136149334,0.839174797115186
26-May-2021,0.942867916723669,0.956525732930296
27-May-2021,0.954919839600377,0.946016455737159
28-May-2021,0.903736070854154,0.889804769189218
29-May-2021,0.909247617494617,0.779943406993362
30-May-2021,0.882226518148849,0.831898200253318
31-May-2021,0.977517120295805,0.997589852646505
01-Jun-2021,0.891536577218666,0.933560377179516
02-Jun-2021,0.891552465842339,0.871498961428939
03-Jun-2021,0.888617464732605,0.984299695544062
04-Jun-2021,1.11595377654211,0.908349755850592
05-Jun-2021,1.06723746653176,0.834696734510259
06-Jun-2021,1.11748527393492,0.889075813360763
07-Jun-2021,1.18308680730682,0.792780379975156
08-Jun-2021,1.27940916548553,0.85799994463012
09-Jun-2021,1.53701431504447,0.986277572140584
10-Jun-2021,1.77849490314561,0.971871965324182
11-Jun-2021,2.00303500409477,1.06312031760706
12-Jun-2021,2.06883042226938,1.28289352404926
13-Jun-2021,2.27927683197643,1.33167720051696
14-Jun-2021,2.44614576938994,1.3320848584448
15-Jun-2021,2.47438315736208,1.32886372675181
16-Jun-2021,2.29502198146824,1.31995129878498
17-Jun-2021,2.16946560846314,1.35443512496062
18-Jun-2021,1.92571338790356,1.55653938983872
19-Jun-2021,1.84521765091206,1.53494056068494
20-Jun-2021,1.74179605380678,1.38219231684076
21-Jun-2021,1.52381596355034,1.37592331143087
22-Jun-2021,1.43398695973217,1.42934181973565
23-Jun-2021,1.41172045909086,1.41559525511119
24-Jun-2021,1.45456289416762,1.38173852753998
25-Jun-2021,1.43349054293358,1.33871009780264
26-Jun-2021,1.4233372749745,1.33778051979633
27-Jun-2021,1.39666724923343,1.33774097903618
28-Jun-2021,1.37546769926907,1.38168805771728
29-Jun-2021,1.35195425388922,1.35357240138254
30-Jun-2021,1.33383906292521,1.26909982536717
01-Jul-2021,1.29251508742888,1.25598633161279
02-Jul-2021,1.28708664105593,1.28210730654326
03-Jul-2021,1.26803375490011,1.2410032171458
04-Jul-2021,1.26586236875729,1.28478639835601
05-Jul-2021,1.30669483164459,1.37456109917841
06-Jul-2021,1.37089030131292,1.41464300201959
07-Jul-2021,1.37254348000463,1.41631662161353
08-Jul-2021,1.39021134443067,1.41157122211147
09-Jul-2021,1.40336028430263,1.3405111212402
10-Jul-2021,1.41772106928631,1.41850669010713
11-Jul-2021,1.41308865462947,1.38324133977619
12-Jul-2021,1.37705857934623,1.37797327363036
13-Jul-2021,1.31316127798264,1.37633354040535
14-Jul-2021,1.34464867748573,1.37063169412435
15-Jul-2021,1.35085126420696,1.37161333953208
16-Jul-2021,1.33240507885772,1.43119012958794
17-Jul-2021,1.33255840933093,1.33967886822978
18-Jul-2021,1.33209038884865,1.3545816698539
19-Jul-2021,1.33957808595952,1.33668399438975
20-Jul-2021,1.34761813417668,1.32923049100763
21-Jul-2021,1.38332054496031,1.39772387343142
22-Jul-2021,1.36146841449666,1.38506512474811
23-Jul-2021,1.37723452862838,1.32010188007626
24-Jul-2021,1.34126571543778,1.33760705558515
25-Jul-2021,1.33413379003346,1.31614928453196
26-Jul-2021,1.34957630481249,1.32221356545487
27-Jul-2021,1.34125958589908,1.38733692910319
28-Jul-2021,1.31851480085308,1.38007210961322
29-Jul-2021,1.31995718783706,1.35757067238392
30-Jul-2021,1.32830424952818,1.33216768064204
31-Jul-2021,1.34720421281572,1.30327728730076
01-Aug-2021,1.35573570642346,1.32324979384995
02-Aug-2021,1.34675418947792,1.29709267087112
03-Aug-2021,1.33438735628162,1.23887977875062
04-Aug-2021,1.31962801768245,1.24179433004837
05-Aug-2021,1.31126159736438,1.22272799554134
06-Aug-2021,1.27946328999055,1.22183685762426
07-Aug-2021,1.25808331623429,1.21294141802944
08-Aug-2021,1.23946960138225,1.18558497157782
09-Aug-2021,1.21892843642372,1.1463555694112
10-Aug-2021,1.21020911963685,1.15499759975909
11-Aug-2021,1.20235547610089,1.12332080098979
12-Aug-2021,1.19338496305751,1.11557548893782
13-Aug-2021,1.16191363635278,1.09565309507362
14-Aug-2021,1.15801240247161,1.06142689026286
15-Aug-2021,1.14115915556073,1.05850188195371
16-Aug-2021,1.1305616253704,1.06007641240557
17-Aug-2021,1.11471252036746,1.0336148466227
18-Aug-2021,1.12758395610169,1.02679498529862
19-Aug-2021,1.10834380810527,1.01821971501995
20-Aug-2021,1.09504740782186,1.01500560488907
21-Aug-2021,1.0751041391017,1.01337016295061
22-Aug-2021,1.08795340677015,1.001355853238
23-Aug-2021,1.10178090037569,0.979882591209602
24-Aug-2021,1.09971450653394,0.985888320754757
25-Aug-2021,1.05205009657706,0.977963839410885
26-Aug-2021,1.02778201319712,0.96309402555536
27-Aug-2021,1.01369728054512,0.925824644434183
28-Aug-2021,0.953126592559383,0.897529838315816
29-Aug-2021,0.830693717066071,0.884938959647179
30-Aug-2021,0.807541507508397,0.931999433836469
31-Aug-2021,0.85025793044911,0.932886483204711
01-Sep-2021,0.963617264252633,0.931345694562847
02-Sep-2021,1.00856098800644,0.957301683741217
03-Sep-2021,1.01742176647514,0.975396351077558
04-Sep-2021,1.06595100291846,1.02624942344375
05-Sep-2021,1.1499393377262,1.01997755729111
06-Sep-2021,1.05447019670895,0.957656743508775
07-Sep-2021,0.955706839696572,0.997471118747598
08-Sep-2021,0.930503910470967,1.01094205715405
09-Sep-2021,0.919309626431707,0.986133473277109
10-Sep-2021,0.902747478127367,0.97643684235229
11-Sep-2021,0.83463930239095,0.943848241491631
12-Sep-2021,0.814915038286991,0.95963942163036
13-Sep-2021,0.896246797990914,0.973556685046406
14-Sep-2021,0.914631905289004,0.904522846225347
15-Sep-2021,0.812607412100658,0.861046215645281
16-Sep-2021,0.784216240591079,0.866497274718797
17-Sep-2021,0.754311590733639,0.883059521478323
18-Sep-2021,0.729864453864626,0.856626458236121
19-Sep-2021,0.720029004820058,0.875741397553028
